Reporting Facility ID,Facility Subtype,Surface Location,Location Latitude,Location Longitude,Facility Name,Field or Area,Operator Code,Operator Name,Licence Number,Licence Status,Licence Status Date,Licensee  BA Code,Licensee Name,Licence EDCT,Licence Issue Date,Most Recent Licence Amendment Date,Plant Processes,Raw Gas E3m3/d,Rec Sales Gas E3m3/d,C2 m3/d,C2 Mix m3/d,C3 m3/d,C4 m3/d,LPG Mix m3/d,C5+ m3/d,Sulphur Inlet t/d,Sulphur Recovered t/d,Max Sulphur Emission Rate t/d,Qtrly Approved Sulphur Rec Eff %,First Volumetric Activity Date,Last Volumetric Activity Date,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10
ABGP0110241,Gas Plant Sweet,00/02-15-026-03W4,51.213275,-110.339498,ALTAGAS ACADIA WEST GAS PLANT,CAPRON,A0TK,AltaGas Ltd.,F23363    ,Abandoned,"Jun 28, 2023",A0TK,AltaGas Ltd.,B010,"May 01, 2001","Jun 04, 2010", ,141.58,141.54,0,0,0,0,0,0.1,0, , , ,"Jun 01, 2010","Jan 01, 2019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABGP0110251,Gas Plant Sweet,02/13-15-081-09W5,56.025639,-115.325667,CELTIC UTIKUMA GP 13-15-81-09W5,NIPISI,A6HJ,Whitecap Energy Canada,F41982    ,Issued,"Jul 06, 2010",A7XK,Blue Sky Resources Ltd.,B010,"Jul 06, 2010", , ,3.5,2,0,0,0,0,2,0,0, , , ,"Apr 01, 2010","Oct 01, 2016",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
ABGP0110804,Gp Acid Gas Flaring,02/06-18-072-07W5,55.234501,-115.070193,BLACKPEARL MOONEY GAS PLANT,MOONEY,A868,Ipc Canada Ltd.,F39875    ,Issued,"Aug 15, 2008",A868,Ipc Canada Ltd.,B010,"Aug 15, 2008", , ,155,150,0,0,0,0,0,0,0, , , ,"Jul 01, 2010","Dec 01, 2023",0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ABGP0110886,Gas Plant Sweet,00/16-28-094-18W5,57.189958,-116.823106,DARWIN 16-28-94-18 GP,DARWIN,0RL9,Baytex Energy Ltd.,F17600    ,Amended,"Jan 18, 2007",0RL9,Baytex Energy Ltd.,B010,"Jan 23, 2001","Jan 18, 2007", ,169.9,165.99,0,0,0,0,0,0,0, , , ,"Jul 01, 2010","May 01, 2018",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABGP0111570,Gas Plant Sweet,00/06-32-051-25W5,53.443028,-117.655402,Tourmaline Hinton 06-32 Gas Plant,HINTON,A573,Tourmaline Oil Corp.,F42007    ,Amended,"Jan 04, 2013",A573,Tourmaline Oil Corp.,B010,"Jul 14, 2010","Jan 04, 2013", ,"1,415.84",1355,0,0,0,0,0,63,0, , , ,"Sep 01, 2010","Dec 01, 2023",1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0
ABGP0112787,Gas Plant Sweet,00/16-01-048-13W4,53.114306,-111.765084,Twin Butte Viking GP 16-01-48-13W4,VIKING-KINSELLA,A7H7,West Lake Energy Corp.,F29993    ,Abandoned,"Dec 19, 2023",A7H7,West Lake Energy Corp.,B010,"Sep 30, 2003","Aug 04, 2010", ,169,164,0,0,0,0,7,0,0, , , ,"Nov 01, 2010","Nov 01, 2017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABGP0113730,Gas Plant Sweet,00/13-01-081-23W4,55.995655,-113.475738,SOUTH BRINTNELL 13-01-81-23W4,BRINTNELL,0HE9,Canadian Natural Resources Limited,F16653    ,Amended,"Sep 21, 2012",0HE9,Canadian Natural Resources Limited,C300,"May 01, 2001","Sep 21, 2012",Nonregenerative,200,187.7, , , , , ,6.3,0.03, ,0, ,"Mar 01, 2017","Mar 01, 2017",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
ABGP0113988,Gas Plant Sweet,00/13-04-037-25W4,52.156791,-113.523271,Hillsdown LP gas gathering system,THREE HILLS CREEK,0HE9,Canadian Natural Resources Limited,F6099     ,Amended,"Oct 17, 2007",0HE9,Canadian Natural Resources Limited,B010,"Dec 05, 2000","Oct 17, 2007", ,620,583,0,0,0,0,51,0,0, , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABGP0113989,Gas Plant Sweet,00/13-04-037-25W4,52.156791,-113.523271,14-04 Scada Meter GGS,THREE HILLS CREEK,0HE9,Canadian Natural Resources Limited,F6099     ,Amended,"Oct 17, 2007",0HE9,Canadian Natural Resources Limited,B010,"Dec 05, 2000","Oct 17, 2007", ,620,583,0,0,0,0,51,0,0, , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABGP0114466,Gas Plant Sweet,00/14-05-019-24W4,50.585196,-113.296954,BRANTFARROW 14-05-019-24W4 GAS PLANT,HERRONTON,A2TG,TAQA North Ltd.,F2580     ,Issued,"Mar 19, 2001",A2TG,TAQA North Ltd.,B010,"Mar 19, 2001","Aug 26, 2006", ,283.1,282.4,0,0,0,0,0,0, ,0, , ,"Feb 01, 2011","Jun 01, 2019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABGP0115041,Gas Plant Sweet,00/04-30-094-12W6,57.178262,-119.926697,HAMBURG 4-30-94-12W6,MEARON,0HE9,Canadian Natural Resources Limited,F26766    ,Amended,"Feb 25, 2003",0HE9,Canadian Natural Resources Limited,C310,"Feb 06, 2002","Aug 26, 2006",,128, , , , , , , ,0.7, , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ABGP0115356,Gas Plant Sweet,00/15-12-050-21W5,53.308203,-116.937841,BANSHEE 15-12 GAS PLANT,BASING,A573,Tourmaline Oil Corp.,F41357    ,Amended,"Apr 07, 2017",A573,Tourmaline Oil Corp.,B010,"Jan 21, 2010","Apr 07, 2017", ,"3,823.00",3823,0,0,0,0,8.9,470.8,0, , , ,"Apr 01, 2011","Dec 01, 2023",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABGP0115599,Gp Acid Gas Flaring,02/04-29-014-10W4,50.196736,-111.344476,CYPRESS 4-29-14-10w4,ALDERSON,0HE9,Canadian Natural Resources Limited,F42955    ,Amended,"Nov 24, 2017",0HE9,Canadian Natural Resources Limited,C300,"Mar 21, 2011","Nov 24, 2017","Regenerative, Acid Gas Flaring",25,20.7, , , , , , ,0.95, ,0.95, ,"Apr 01, 2011","Dec 01, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABGP0115771,Gas Plant Sweet,00/05-29-055-19W5,53.7775,-116.797222,MARLBORO 05-29 GAS PLANT,PINE CREEK,A573,Tourmaline Oil Corp.,F42367    ,Amended,"Dec 28, 2011",A5RX,Bonavista Energy Corporation,B010,"Oct 22, 2010","Dec 28, 2011", ,"1,700.00",1674,0,0,0,0,224,0,0, , , ,"May 01, 2011","Dec 01, 2023",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
ABGP0116752,Gas Plant Sweet,00/07-20-053-15W5,53.590983,-116.170105,Angle Rosevear 07-20-053-15W5 Plant,EDSON,A573,Tourmaline Oil Corp.,F31888    ,Amended,"May 09, 2011",A5RX,Bonavista Energy Corporation,B010,"Jun 23, 2004","May 09, 2011", ,520,503.12,0,0,0,0,154.7,0,0, , , ,"Aug 01, 2011","Jul 01, 2013",1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1
ABGP0117576,Gp Acid Gas Inj,00/03-03-081-13W6,55.985143,-119.944951,POUCE COUPE,POUCE COUPE,A0TK,AltaGas Ltd.,F16760    ,Amended,"Jan 11, 2010",A0TK,AltaGas Ltd.,D400,"Mar 02, 2001","Feb 04, 2010","Regenerative, Acid Gas Injection",707,689.9,0,0,0,0,0,14.1,17.25, ,0,95.9,"Sep 01, 2011","Aug 01, 2020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ABGP0117818,Gas Plant Sweet,00/01-09-051-24W5,53.383818,-117.467335,Anderson GP 00/01-09-051-24W5M,ANDERSON,A573,Tourmaline Oil Corp.,F40185    ,Amended,"Jun 15, 2017",A573,Tourmaline Oil Corp.,B010,"Nov 06, 2008","Jun 15, 2017", ,"1,699.00",701.7,0,0,0,0,29.5,0,0, , , ,"Sep 01, 2011","Dec 01, 2023",1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
ABGP0118855,Gas Plant Sweet,00/08-13-063-05W6,54.44881,-118.607722,PGS KAKWA RIVER 08-13,KAKWA,A938,Pembina Gas Infrastructure Inc.,F42793    ,Amended,"Aug 10, 2016",A5A3,Pembina Gas Services Ltd.,C300,"Feb 14, 2011","Aug 10, 2016","Regenerative, Acid Gas Flaring","7,787.26",6423.23,0,0,0,0,3538,3137.7,0.99, ,0.99, ,"Dec 01, 2011","Dec 01, 2023",0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
ABGP0119271,Gas Plant Sweet,02/08-13-062-06W6,54.361877,-118.755995,MUSREAU GP 02/08-13-062-06W6M,KAKWA,A573,Tourmaline Oil Corp.,F41512    ,Amended,"Apr 02, 2012",A573,Tourmaline Oil Corp.,B010,"Mar 02, 2010","Apr 02, 2012", ,"1,415.84",1319.7,0,0,0,0,63.8,294.6,0, , , ,"Dec 01, 2011","Dec 01, 2023",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
ABGP0119546,Gas Plant Sweet,00/10-02-077-05W5,55.644884,-114.657841,MARTEN CK 10-02-077-05W5 GAS PLANT,MARTEN,A04N,Tamarack Valley Energy Ltd.,F15974    ,Amended,"Dec 20, 2022",A04N,Tamarack Valley Energy Ltd.,B010,"Feb 28, 2001","Dec 20, 2022","Regenerative, Acid Gas Flaring","1,359.00",1359,0,0,0,0,0,78.9,0, , , ,"Dec 01, 2011","Dec 01, 2023",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ABGP0119547,Gas Plant Sweet,00/16-36-080-25W4,55.980607,-113.765179,HOOLE,HOOLE,A74Y,Tidewater Midstream and Infrastructure Ltd.,F16504    ,Amended,"Jan 25, 2007",A74Y,Tidewater Midstream and Infrastructure Ltd.,C300,"Feb 28, 2001","Jan 25, 2007", ,400,369, , , , , , ,0.2, ,0.2, , , ,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
ABGP0119690,Gp Acid Gas Flaring,00/16-36-080-25W4,55.980607,-113.765179,HOOLE S 16-36-080-25W4 GAS PLANT,HOOLE,A74Y,Tidewater Midstream and Infrastructure Ltd.,F16504    ,Amended,"Jan 25, 2007",A74Y,Tidewater Midstream and Infrastructure Ltd.,C300,"Feb 28, 2001","Jan 25, 2007", ,400,369, , , , , , ,0.2, ,0.2, ,"Dec 01, 2011","Jul 01, 2018",0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
ABGP0119722,Gas Plant Sweet,00/12-25-062-04W5,54.394146,-114.473633,12-25-062-04W5 Gas Plant,FORT ASSINIBOINE,A7XK,Blue Sky Resources Ltd.,F13821    ,Abandoned,"Jun 10, 2022",A7XK,Blue Sky Resources Ltd.,B040,"May 01, 2001","Aug 26, 2006", ,113.3, , , , , , , ,0, , , ,"Mar 01, 2012","Mar 01, 2018",0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
